PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,Dhi,Dni,Ghi,SnowWater,WindSpeed10m,Zenith,AlbedoDaily
2022-05-03T11:00:00Z,2022-05-03T10:00:00Z,PT60M,5.2,-73,32,3,32,0.0,1.8,84,0.09
2022-05-03T12:00:00Z,2022-05-03T11:00:00Z,PT60M,6.4,-84,91,0,91,0.0,2.1,75,0.09
2022-05-03T13:00:00Z,2022-05-03T12:00:00Z,PT60M,7.5,-95,122,0,122,0.0,2.5,64,0.09
2022-05-03T14:00:00Z,2022-05-03T13:00:00Z,PT60M,8.5,-107,214,0,214,0.0,2.9,55,0.09
2022-05-03T15:00:00Z,2022-05-03T14:00:00Z,PT60M,9.4,-122,346,0,346,0.0,3.1,45,0.09
2022-05-03T16:00:00Z,2022-05-03T15:00:00Z,PT60M,10.2,-141,389,0,389,0.0,3.3,38,0.09
2022-05-03T17:00:00Z,2022-05-03T16:00:00Z,PT60M,10.5,-165,287,0,287,0.0,3.3,33,0.09
2022-05-03T18:00:00Z,2022-05-03T17:00:00Z,PT60M,10.1,169,267,0,267,0.0,3.0,33,0.09
2022-05-03T19:00:00Z,2022-05-03T18:00:00Z,PT60M,9.9,144,216,0,216,0.0,3.0,37,0.09
2022-05-03T20:00:00Z,2022-05-03T19:00:00Z,PT60M,9.7,125,204,0,204,0.0,2.9,44,0.09
2022-05-03T21:00:00Z,2022-05-03T20:00:00Z,PT60M,9.3,109,141,0,141,0.0,2.7,53,0.09
2022-05-03T22:00:00Z,2022-05-03T21:00:00Z,PT60M,9.1,97,92,0,92,0.0,2.2,63,0.09
2022-05-03T23:00:00Z,2022-05-03T22:00:00Z,PT60M,9.0,86,46,0,46,0.0,1.5,73,0.09
2022-05-04T00:00:00Z,2022-05-03T23:00:00Z,PT60M,8.2,75,19,0,19,0.0,1.4,83,0.09
2022-05-04T01:00:00Z,2022-05-04T00:00:00Z,PT60M,7.4,64,1,0,1,0.0,1.5,92,0.09
2022-05-04T02:00:00Z,2022-05-04T01:00:00Z,PT60M,7.0,52,0,0,0,0.0,1.4,101,0.09
2022-05-04T03:00:00Z,2022-05-04T02:00:00Z,PT60M,6.9,39,0,0,0,0.0,1.2,108,0.09
2022-05-04T04:00:00Z,2022-05-04T03:00:00Z,PT60M,6.9,25,0,0,0,0.0,1.2,114,0.09
2022-05-04T05:00:00Z,2022-05-04T04:00:00Z,PT60M,6.7,9,0,0,0,0.0,2.0,116,0.09
2022-05-04T06:00:00Z,2022-05-04T05:00:00Z,PT60M,6.2,-7,0,0,0,0.0,3.0,117,0.09
2022-05-04T07:00:00Z,2022-05-04T06:00:00Z,PT60M,5.5,-23,0,0,0,0.0,3.0,114,0.09
2022-05-04T08:00:00Z,2022-05-04T07:00:00Z,PT60M,5.0,-37,0,0,0,0.0,3.0,109,0.09
2022-05-04T09:00:00Z,2022-05-04T08:00:00Z,PT60M,4.4,-50,0,0,0,0.0,3.6,102,0.09
2022-05-04T10:00:00Z,2022-05-04T09:00:00Z,PT60M,3.4,-62,0,0,0,0.0,3.7,94,0.09
2022-05-04T11:00:00Z,2022-05-04T10:00:00Z,PT60M,2.8,-73,47,0,47,0.0,3.5,84,0.09
2022-05-04T12:00:00Z,2022-05-04T11:00:00Z,PT60M,3.0,-84,142,28,148,0.0,3.6,74,0.09
2022-05-04T13:00:00Z,2022-05-04T12:00:00Z,PT60M,3.3,-95,241,23,252,0.0,4.0,64,0.09
2022-05-04T14:00:00Z,2022-05-04T13:00:00Z,PT60M,3.9,-107,356,19,368,0.0,4.0,54,0.09
2022-05-04T15:00:00Z,2022-05-04T14:00:00Z,PT60M,5.3,-122,416,138,513,0.0,3.9,45,0.09
2022-05-04T16:00:00Z,2022-05-04T15:00:00Z,PT60M,7.3,-141,405,321,663,0.0,3.8,37,0.09
2022-05-04T17:00:00Z,2022-05-04T16:00:00Z,PT60M,9.1,-165,242,706,837,0.0,3.7,33,0.09
2022-05-04T18:00:00Z,2022-05-04T17:00:00Z,PT60M,10.3,169,106,952,909,0.0,3.8,32,0.09
2022-05-04T19:00:00Z,2022-05-04T18:00:00Z,PT60M,11.1,144,106,936,858,0.0,4.1,37,0.09
2022-05-04T20:00:00Z,2022-05-04T19:00:00Z,PT60M,11.5,124,109,893,755,0.0,4.6,44,0.09
2022-05-04T21:00:00Z,2022-05-04T20:00:00Z,PT60M,11.2,109,108,829,610,0.0,4.8,53,0.09
2022-05-04T22:00:00Z,2022-05-04T21:00:00Z,PT60M,10.7,97,103,717,435,0.0,4.7,63,0.09
2022-05-04T23:00:00Z,2022-05-04T22:00:00Z,PT60M,10.0,85,74,605,256,0.0,4.1,73,0.09
2022-05-05T00:00:00Z,2022-05-04T23:00:00Z,PT60M,8.5,75,40,307,88,0.0,3.5,83,0.09
2022-05-05T01:00:00Z,2022-05-05T00:00:00Z,PT60M,6.3,64,2,5,3,0.0,3.1,92,0.09
2022-05-05T02:00:00Z,2022-05-05T01:00:00Z,PT60M,4.7,52,0,0,0,0.0,2.6,101,0.09
2022-05-05T03:00:00Z,2022-05-05T02:00:00Z,PT60M,3.8,39,0,0,0,0.0,2.3,108,0.09
2022-05-05T04:00:00Z,2022-05-05T03:00:00Z,PT60M,2.8,25,0,0,0,0.0,2.0,113,0.09
2022-05-05T05:00:00Z,2022-05-05T04:00:00Z,PT60M,1.7,9,0,0,0,0.0,1.3,116,0.09
2022-05-05T06:00:00Z,2022-05-05T05:00:00Z,PT60M,1.1,-7,0,0,0,0.0,1.0,116,0.09
2022-05-05T07:00:00Z,2022-05-05T06:00:00Z,PT60M,0.7,-23,0,0,0,0.0,1.1,114,0.09
2022-05-05T08:00:00Z,2022-05-05T07:00:00Z,PT60M,0.3,-37,0,0,0,0.0,1.3,109,0.09
2022-05-05T09:00:00Z,2022-05-05T08:00:00Z,PT60M,-0.3,-50,0,0,0,0.0,1.3,102,0.09
2022-05-05T10:00:00Z,2022-05-05T09:00:00Z,PT60M,-0.7,-62,1,1,1,0.0,1.2,93,0.09
2022-05-05T11:00:00Z,2022-05-05T10:00:00Z,PT60M,0.2,-73,32,279,70,0.0,1.1,84,0.09
2022-05-05T12:00:00Z,2022-05-05T11:00:00Z,PT60M,2.3,-84,66,611,236,0.0,1.4,74,0.09
2022-05-05T13:00:00Z,2022-05-05T12:00:00Z,PT60M,4.5,-95,85,768,423,0.0,1.9,64,0.09
2022-05-05T14:00:00Z,2022-05-05T13:00:00Z,PT60M,6.3,-107,96,855,598,0.0,2.6,54,0.09
2022-05-05T15:00:00Z,2022-05-05T14:00:00Z,PT60M,7.9,-122,106,899,744,0.0,3.3,45,0.09
2022-05-05T16:00:00Z,2022-05-05T15:00:00Z,PT60M,9.4,-141,214,734,797,0.0,4.0,37,0.09
2022-05-05T17:00:00Z,2022-05-05T16:00:00Z,PT60M,10.8,-165,125,919,900,0.0,4.3,33,0.09
2022-05-05T18:00:00Z,2022-05-05T17:00:00Z,PT60M,11.7,168,136,902,899,0.0,4.5,32,0.09
2022-05-05T19:00:00Z,2022-05-05T18:00:00Z,PT60M,12.3,144,156,843,836,0.0,4.6,36,0.09
2022-05-05T20:00:00Z,2022-05-05T19:00:00Z,PT60M,12.5,124,293,506,659,0.0,4.9,44,0.09
2022-05-05T21:00:00Z,2022-05-05T20:00:00Z,PT60M,12.4,109,231,522,546,0.0,5.0,53,0.09
2022-05-05T22:00:00Z,2022-05-05T21:00:00Z,PT60M,11.9,96,130,631,423,0.0,4.9,62,0.09
2022-05-05T23:00:00Z,2022-05-05T22:00:00Z,PT60M,10.8,85,112,402,237,0.0,4.2,73,0.09
2022-05-06T00:00:00Z,2022-05-05T23:00:00Z,PT60M,9.0,74,59,123,79,0.0,3.3,82,0.09
2022-05-06T01:00:00Z,2022-05-06T00:00:00Z,PT60M,6.6,64,3,4,3,0.0,2.3,92,0.09
2022-05-06T02:00:00Z,2022-05-06T01:00:00Z,PT60M,4.8,52,0,0,0,0.0,1.7,100,0.09
2022-05-06T03:00:00Z,2022-05-06T02:00:00Z,PT60M,3.8,39,0,0,0,0.0,1.7,108,0.09
2022-05-06T04:00:00Z,2022-05-06T03:00:00Z,PT60M,3.0,25,0,0,0,0.0,2.0,113,0.09
2022-05-06T05:00:00Z,2022-05-06T04:00:00Z,PT60M,2.2,9,0,0,0,0.0,2.4,116,0.09
2022-05-06T06:00:00Z,2022-05-06T05:00:00Z,PT60M,1.2,-7,0,0,0,0.0,2.5,116,0.09
2022-05-06T07:00:00Z,2022-05-06T06:00:00Z,PT60M,0.2,-22,0,0,0,0.0,2.2,114,0.09
2022-05-06T08:00:00Z,2022-05-06T07:00:00Z,PT60M,-0.7,-37,0,0,0,0.0,2.2,108,0.09
2022-05-06T09:00:00Z,2022-05-06T08:00:00Z,PT60M,-1.2,-50,0,0,0,0.0,2.3,102,0.09
2022-05-06T10:00:00Z,2022-05-06T09:00:00Z,PT60M,-1.7,-62,1,4,1,0.0,2.3,93,0.09
2022-05-06T11:00:00Z,2022-05-06T10:00:00Z,PT60M,-1.4,-73,28,408,83,0.0,2.3,84,0.09
2022-05-06T12:00:00Z,2022-05-06T11:00:00Z,PT60M,0.2,-83,51,747,261,0.0,2.7,74,0.09
2022-05-06T13:00:00Z,2022-05-06T12:00:00Z,PT60M,2.0,-95,63,881,453,0.0,2.8,64,0.09
2022-05-06T14:00:00Z,2022-05-06T13:00:00Z,PT60M,3.9,-107,69,951,631,0.0,2.8,54,0.09
2022-05-06T15:00:00Z,2022-05-06T14:00:00Z,PT60M,5.9,-122,73,992,780,0.0,2.8,45,0.09
2022-05-06T16:00:00Z,2022-05-06T15:00:00Z,PT60M,7.5,-140,76,1016,887,0.0,2.9,37,0.09
2022-05-06T17:00:00Z,2022-05-06T16:00:00Z,PT60M,8.9,-164,76,1027,945,0.0,2.9,32,0.09
2022-05-06T18:00:00Z,2022-05-06T17:00:00Z,PT60M,9.9,168,76,1028,948,0.0,2.9,32,0.09
2022-05-06T19:00:00Z,2022-05-06T18:00:00Z,PT60M,10.4,143,75,1016,897,0.0,2.8,36,0.09
2022-05-06T20:00:00Z,2022-05-06T19:00:00Z,PT60M,10.7,124,74,991,795,0.0,3.0,43,0.09
2022-05-06T21:00:00Z,2022-05-06T20:00:00Z,PT60M,10.6,109,71,948,650,0.0,3.3,52,0.09
2022-05-06T22:00:00Z,2022-05-06T21:00:00Z,PT60M,10.2,96,65,877,475,0.0,3.8,62,0.09
2022-05-06T23:00:00Z,2022-05-06T22:00:00Z,PT60M,9.4,85,55,750,285,0.0,3.7,72,0.09
2022-05-07T00:00:00Z,2022-05-06T23:00:00Z,PT60M,7.5,74,37,425,104,0.0,3.1,82,0.09
2022-05-07T01:00:00Z,2022-05-07T00:00:00Z,PT60M,4.8,63,3,18,4,0.0,2.5,92,0.09
2022-05-07T02:00:00Z,2022-05-07T01:00:00Z,PT60M,3.0,52,0,0,0,0.0,2.2,100,0.09
2022-05-07T03:00:00Z,2022-05-07T02:00:00Z,PT60M,2.1,39,0,0,0,0.0,2.3,107,0.09
2022-05-07T04:00:00Z,2022-05-07T03:00:00Z,PT60M,1.4,25,0,0,0,0.0,2.6,113,0.09
2022-05-07T05:00:00Z,2022-05-07T04:00:00Z,PT60M,0.7,9,0,0,0,0.0,2.8,116,0.09
2022-05-07T06:00:00Z,2022-05-07T05:00:00Z,PT60M,-0.2,-7,0,0,0,0.0,2.7,116,0.09
2022-05-07T07:00:00Z,2022-05-07T06:00:00Z,PT60M,-1.0,-22,0,0,0,0.0,2.5,113,0.09
2022-05-07T08:00:00Z,2022-05-07T07:00:00Z,PT60M,-1.6,-37,0,0,0,0.0,2.3,108,0.09
2022-05-07T09:00:00Z,2022-05-07T08:00:00Z,PT60M,-2.0,-50,0,0,0,0.0,2.2,101,0.09
2022-05-07T10:00:00Z,2022-05-07T09:00:00Z,PT60M,-2.1,-62,1,4,1,0.0,2.2,93,0.09
2022-05-07T11:00:00Z,2022-05-07T10:00:00Z,PT60M,-1.2,-73,32,365,83,0.0,2.6,84,0.09
2022-05-07T12:00:00Z,2022-05-07T11:00:00Z,PT60M,0.9,-83,59,701,259,0.0,3.2,74,0.09
2022-05-07T13:00:00Z,2022-05-07T12:00:00Z,PT60M,3.3,-94,73,845,450,0.0,3.4,64,0.09
2022-05-07T14:00:00Z,2022-05-07T13:00:00Z,PT60M,5.4,-107,82,922,629,0.0,3.3,54,0.09
2022-05-07T15:00:00Z,2022-05-07T14:00:00Z,PT60M,7.5,-121,88,966,778,0.0,3.1,44,0.09
2022-05-07T16:00:00Z,2022-05-07T15:00:00Z,PT60M,9.4,-140,93,990,886,0.0,3.0,37,0.09
2022-05-07T17:00:00Z,2022-05-07T16:00:00Z,PT60M,10.8,-164,103,988,940,0.0,3.0,32,0.09
2022-05-07T18:00:00Z,2022-05-07T17:00:00Z,PT60M,11.7,168,132,937,930,0.0,3.0,32,0.09
2022-05-07T19:00:00Z,2022-05-07T18:00:00Z,PT60M,12.2,143,201,792,844,0.0,2.9,36,0.09
2022-05-07T20:00:00Z,2022-05-07T19:00:00Z,PT60M,12.4,124,163,817,758,0.0,2.9,43,0.09
2022-05-07T21:00:00Z,2022-05-07T20:00:00Z,PT60M,12.5,108,104,871,639,0.0,3.0,52,0.09
2022-05-07T22:00:00Z,2022-05-07T21:00:00Z,PT60M,12.2,96,78,841,473,0.0,3.2,62,0.09
2022-05-07T23:00:00Z,2022-05-07T22:00:00Z,PT60M,11.3,85,62,718,285,0.0,2.9,72,0.09
2022-05-08T00:00:00Z,2022-05-07T23:00:00Z,PT60M,9.1,74,39,419,105,0.0,2.4,82,0.09
2022-05-08T01:00:00Z,2022-05-08T00:00:00Z,PT60M,6.3,63,3,19,5,0.0,2.3,91,0.09
2022-05-08T02:00:00Z,2022-05-08T01:00:00Z,PT60M,4.7,51,0,0,0,0.0,2.4,100,0.09
2022-05-08T03:00:00Z,2022-05-08T02:00:00Z,PT60M,3.8,39,0,0,0,0.0,2.3,107,0.09
2022-05-08T04:00:00Z,2022-05-08T03:00:00Z,PT60M,3.0,24,0,0,0,0.0,2.3,112,0.09
2022-05-08T05:00:00Z,2022-05-08T04:00:00Z,PT60M,2.3,9,0,0,0,0.0,2.2,115,0.09
2022-05-08T06:00:00Z,2022-05-08T05:00:00Z,PT60M,1.7,-7,0,0,0,0.0,2.1,116,0.09
2022-05-08T07:00:00Z,2022-05-08T06:00:00Z,PT60M,1.2,-22,0,0,0,0.0,2.1,113,0.09
2022-05-08T08:00:00Z,2022-05-08T07:00:00Z,PT60M,0.7,-37,0,0,0,0.0,2.0,108,0.09
2022-05-08T09:00:00Z,2022-05-08T08:00:00Z,PT60M,0.2,-50,0,0,0,0.0,2.0,101,0.09
2022-05-08T10:00:00Z,2022-05-08T09:00:00Z,PT60M,-0.1,-61,1,7,2,0.0,2.0,93,0.09
2022-05-08T11:00:00Z,2022-05-08T10:00:00Z,PT60M,1.1,-72,30,419,88,0.0,1.8,83,0.09
2022-05-08T12:00:00Z,2022-05-08T11:00:00Z,PT60M,4.3,-83,52,731,263,0.0,1.7,73,0.09
2022-05-08T13:00:00Z,2022-05-08T12:00:00Z,PT60M,7.9,-94,64,862,452,0.0,1.9,63,0.09
2022-05-08T14:00:00Z,2022-05-08T13:00:00Z,PT60M,10.9,-106,71,934,628,0.0,2.0,53,0.09
2022-05-08T15:00:00Z,2022-05-08T14:00:00Z,PT60M,13.2,-121,75,974,774,0.0,1.8,44,0.09
2022-05-08T16:00:00Z,2022-05-08T15:00:00Z,PT60M,15.1,-140,78,997,880,0.0,1.6,36,0.09
2022-05-08T17:00:00Z,2022-05-08T16:00:00Z,PT60M,16.3,-164,79,1009,938,0.0,2.0,32,0.09
2022-05-08T18:00:00Z,2022-05-08T17:00:00Z,PT60M,17.2,168,79,1012,943,0.0,2.6,31,0.09
2022-05-08T19:00:00Z,2022-05-08T18:00:00Z,PT60M,18.0,143,77,1005,895,0.0,2.9,36,0.09
2022-05-08T20:00:00Z,2022-05-08T19:00:00Z,PT60M,18.4,123,74,983,795,0.0,2.9,43,0.09
2022-05-08T21:00:00Z,2022-05-08T20:00:00Z,PT60M,18.5,108,70,945,652,0.0,3.0,52,0.09
2022-05-08T22:00:00Z,2022-05-08T21:00:00Z,PT60M,18.3,96,64,880,479,0.0,3.0,62,0.09
2022-05-08T23:00:00Z,2022-05-08T22:00:00Z,PT60M,17.1,85,53,763,291,0.0,2.6,72,0.09
2022-05-09T00:00:00Z,2022-05-08T23:00:00Z,PT60M,14.4,74,36,468,110,0.0,2.2,82,0.09
2022-05-09T01:00:00Z,2022-05-09T00:00:00Z,PT60M,11.3,63,3,28,6,0.0,2.0,91,0.09
2022-05-09T02:00:00Z,2022-05-09T01:00:00Z,PT60M,9.7,51,0,0,0,0.0,1.8,100,0.09
2022-05-09T03:00:00Z,2022-05-09T02:00:00Z,PT60M,9.0,38,0,0,0,0.0,1.5,107,0.09
2022-05-09T04:00:00Z,2022-05-09T03:00:00Z,PT60M,8.4,24,0,0,0,0.0,1.2,112,0.09
2022-05-09T05:00:00Z,2022-05-09T04:00:00Z,PT60M,7.5,9,0,0,0,0.0,1.6,115,0.09
2022-05-09T06:00:00Z,2022-05-09T05:00:00Z,PT60M,6.4,-7,0,0,0,0.0,1.9,115,0.09
2022-05-09T07:00:00Z,2022-05-09T06:00:00Z,PT60M,5.8,-22,0,0,0,0.0,2.0,113,0.09
2022-05-09T08:00:00Z,2022-05-09T07:00:00Z,PT60M,5.4,-37,0,0,0,0.0,2.0,108,0.09
2022-05-09T09:00:00Z,2022-05-09T08:00:00Z,PT60M,5.0,-50,0,0,0,0.0,1.5,101,0.09
2022-05-09T10:00:00Z,2022-05-09T09:00:00Z,PT60M,4.8,-61,2,0,2,0.0,1.3,92,0.09
2022-05-09T11:00:00Z,2022-05-09T10:00:00Z,PT60M,5.8,-72,39,300,85,0.0,1.5,83,0.09
2022-05-09T12:00:00Z,2022-05-09T11:00:00Z,PT60M,8.6,-83,57,705,263,0.0,1.5,73,0.09
2022-05-09T13:00:00Z,2022-05-09T12:00:00Z,PT60M,12.0,-94,70,840,451,0.0,1.8,63,0.09
2022-05-09T14:00:00Z,2022-05-09T13:00:00Z,PT60M,14.9,-106,75,921,627,0.0,2.2,53,0.09
2022-05-09T15:00:00Z,2022-05-09T14:00:00Z,PT60M,17.0,-121,76,970,775,0.0,2.7,44,0.09
2022-05-09T16:00:00Z,2022-05-09T15:00:00Z,PT60M,18.6,-140,78,995,881,0.0,3.3,36,0.09
2022-05-09T17:00:00Z,2022-05-09T16:00:00Z,PT60M,20.0,-164,81,1004,938,0.0,3.7,31,0.09
2022-05-09T18:00:00Z,2022-05-09T17:00:00Z,PT60M,21.3,168,83,1004,943,0.0,3.7,31,0.09
2022-05-09T19:00:00Z,2022-05-09T18:00:00Z,PT60M,22.2,143,87,987,892,0.0,3.4,35,0.09
2022-05-09T20:00:00Z,2022-05-09T19:00:00Z,PT60M,22.7,123,93,946,788,0.0,3.4,43,0.09
2022-05-09T21:00:00Z,2022-05-09T20:00:00Z,PT60M,22.9,108,108,848,635,0.0,3.7,52,0.09
2022-05-09T22:00:00Z,2022-05-09T21:00:00Z,PT60M,22.5,95,206,383,396,0.0,3.6,62,0.09
2022-05-09T23:00:00Z,2022-05-09T22:00:00Z,PT60M,21.0,84,162,126,194,0.0,3.2,72,0.09
2022-05-10T00:00:00Z,2022-05-09T23:00:00Z,PT60M,18.1,74,57,126,81,0.0,2.8,82,0.09
2022-05-10T01:00:00Z,2022-05-10T00:00:00Z,PT60M,15.2,63,1,0,1,0.0,2.4,91,0.09
2022-05-10T02:00:00Z,2022-05-10T01:00:00Z,PT60M,13.6,51,0,0,0,0.0,2.6,100,0.09
2022-05-10T03:00:00Z,2022-05-10T02:00:00Z,PT60M,12.9,38,0,0,0,0.0,2.9,107,0.09
2022-05-10T04:00:00Z,2022-05-10T03:00:00Z,PT60M,12.9,24,0,0,0,0.0,3.4,112,0.09
2022-05-10T05:00:00Z,2022-05-10T04:00:00Z,PT60M,12.9,9,0,0,0,0.0,3.9,115,0.09
2022-05-10T06:00:00Z,2022-05-10T05:00:00Z,PT60M,12.5,-7,0,0,0,0.0,3.9,115,0.09
2022-05-10T07:00:00Z,2022-05-10T06:00:00Z,PT60M,11.6,-22,0,0,0,0.0,3.2,112,0.09
2022-05-10T08:00:00Z,2022-05-10T07:00:00Z,PT60M,10.7,-36,0,0,0,0.0,2.5,107,0.09
2022-05-10T09:00:00Z,2022-05-10T08:00:00Z,PT60M,10.1,-49,0,0,0,0.0,2.2,101,0.09
2022-05-10T10:00:00Z,2022-05-10T09:00:00Z,PT60M,9.3,-61,2,0,2,0.0,2.5,92,0.09
2022-05-10T11:00:00Z,2022-05-10T10:00:00Z,PT60M,9.8,-72,44,219,78,0.0,2.9,83,0.09
2022-05-10T12:00:00Z,2022-05-10T11:00:00Z,PT60M,12.3,-83,85,527,239,0.0,3.6,73,0.09
2022-05-10T13:00:00Z,2022-05-10T12:00:00Z,PT60M,15.6,-94,175,471,387,0.0,4.7,63,0.09
2022-05-10T14:00:00Z,2022-05-10T13:00:00Z,PT60M,18.2,-106,230,511,539,0.0,5.5,53,0.09
2022-05-10T15:00:00Z,2022-05-10T14:00:00Z,PT60M,19.9,-121,184,735,715,0.0,6.1,44,0.09
2022-05-10T16:00:00Z,2022-05-10T15:00:00Z,PT60M,21.4,-140,149,852,839,0.0,6.5,36,0.09
2022-05-10T17:00:00Z,2022-05-10T16:00:00Z,PT60M,22.6,-164,148,873,895,0.0,6.6,31,0.09
2022-05-10T18:00:00Z,2022-05-10T17:00:00Z,PT60M,23.4,168,144,880,900,0.0,6.4,31,0.09
2022-05-10T19:00:00Z,2022-05-10T18:00:00Z,PT60M,24.2,143,119,904,859,0.0,6.1,35,0.09
2022-05-10T20:00:00Z,2022-05-10T19:00:00Z,PT60M,24.8,123,115,873,759,0.0,5.8,42,0.09
2022-05-10T21:00:00Z,2022-05-10T20:00:00Z,PT60M,25.1,108,107,821,617,0.0,5.3,52,0.09
2022-05-10T22:00:00Z,2022-05-10T21:00:00Z,PT60M,24.6,95,94,742,449,0.0,4.8,61,0.09
2022-05-10T23:00:00Z,2022-05-10T22:00:00Z,PT60M,23.2,84,74,612,269,0.0,4.7,72,0.09
2022-05-11T00:00:00Z,2022-05-10T23:00:00Z,PT60M,21.1,73,50,270,98,0.0,4.4,82,0.09
2022-05-11T01:00:00Z,2022-05-11T00:00:00Z,PT60M,19.0,63,5,11,6,0.0,4.3,91,0.09
2022-05-11T02:00:00Z,2022-05-11T01:00:00Z,PT60M,17.4,51,0,0,0,0.0,4.3,99,0.09
2022-05-11T03:00:00Z,2022-05-11T02:00:00Z,PT60M,16.5,38,0,0,0,0.0,4.2,106,0.09
2022-05-11T04:00:00Z,2022-05-11T03:00:00Z,PT60M,15.5,24,0,0,0,0.0,3.9,112,0.09
2022-05-11T05:00:00Z,2022-05-11T04:00:00Z,PT60M,14.2,9,0,0,0,0.0,3.2,115,0.09
2022-05-11T06:00:00Z,2022-05-11T05:00:00Z,PT60M,12.7,-7,0,0,0,0.0,2.5,115,0.09
2022-05-11T07:00:00Z,2022-05-11T06:00:00Z,PT60M,11.7,-22,0,0,0,0.0,2.3,112,0.09
2022-05-11T08:00:00Z,2022-05-11T07:00:00Z,PT60M,11.2,-36,0,0,0,0.0,2.2,107,0.09
2022-05-11T09:00:00Z,2022-05-11T08:00:00Z,PT60M,10.7,-49,0,0,0,0.0,2.1,100,0.09
2022-05-11T10:00:00Z,2022-05-11T09:00:00Z,PT60M,10.2,-61,2,0,2,0.0,2.1,92,0.09
2022-05-11T11:00:00Z,2022-05-11T10:00:00Z,PT60M,11.0,-72,38,0,38,0.0,1.9,83,0.09
2022-05-11T12:00:00Z,2022-05-11T11:00:00Z,PT60M,13.1,-83,99,0,99,0.0,2.0,73,0.09
2022-05-11T13:00:00Z,2022-05-11T12:00:00Z,PT60M,15.6,-94,210,0,210,0.0,2.3,63,0.09
2022-05-11T14:00:00Z,2022-05-11T13:00:00Z,PT60M,18.2,-106,349,0,349,0.0,2.4,53,0.09
2022-05-11T15:00:00Z,2022-05-11T14:00:00Z,PT60M,19.9,-120,385,0,385,0.0,2.5,43,0.09
2022-05-11T16:00:00Z,2022-05-11T15:00:00Z,PT60M,20.2,-139,375,307,629,0.0,2.6,36,0.09
2022-05-11T17:00:00Z,2022-05-11T16:00:00Z,PT60M,20.0,-164,421,342,713,0.0,2.6,31,0.09
2022-05-11T18:00:00Z,2022-05-11T17:00:00Z,PT60M,21.5,168,239,685,829,0.0,2.2,31,0.09
2022-05-11T19:00:00Z,2022-05-11T18:00:00Z,PT60M,22.6,142,183,764,810,0.0,1.7,35,0.09
2022-05-11T20:00:00Z,2022-05-11T19:00:00Z,PT60M,22.3,123,285,464,637,0.0,2.1,42,0.09
2022-05-11T21:00:00Z,2022-05-11T20:00:00Z,PT60M,20.9,107,231,0,231,0.0,2.6,51,0.09
2022-05-11T22:00:00Z,2022-05-11T21:00:00Z,PT60M,19.5,95,234,138,297,0.0,2.3,61,0.09
2022-05-11T23:00:00Z,2022-05-11T22:00:00Z,PT60M,20.0,84,163,121,203,0.0,1.6,71,0.09
2022-05-12T00:00:00Z,2022-05-11T23:00:00Z,PT60M,19.2,73,63,105,84,0.0,0.8,81,0.09
2022-05-12T01:00:00Z,2022-05-12T00:00:00Z,PT60M,17.3,62,5,0,5,0.0,0.6,91,0.09
2022-05-12T02:00:00Z,2022-05-12T01:00:00Z,PT60M,16.0,51,0,0,0,0.0,0.5,99,0.09
2022-05-12T03:00:00Z,2022-05-12T02:00:00Z,PT60M,15.3,38,0,0,0,0.0,0.9,106,0.09
2022-05-12T04:00:00Z,2022-05-12T03:00:00Z,PT60M,14.7,24,0,0,0,0.0,1.1,111,0.09
2022-05-12T05:00:00Z,2022-05-12T04:00:00Z,PT60M,14.2,9,0,0,0,0.0,1.0,114,0.09
2022-05-12T06:00:00Z,2022-05-12T05:00:00Z,PT60M,13.8,-7,0,0,0,0.0,0.7,114,0.09
2022-05-12T07:00:00Z,2022-05-12T06:00:00Z,PT60M,13.3,-22,0,0,0,0.0,0.5,112,0.09
2022-05-12T08:00:00Z,2022-05-12T07:00:00Z,PT60M,12.9,-36,0,0,0,0.0,1.1,107,0.09
2022-05-12T09:00:00Z,2022-05-12T08:00:00Z,PT60M,12.6,-49,0,0,0,0.0,1.5,100,0.09
2022-05-12T10:00:00Z,2022-05-12T09:00:00Z,PT60M,12.4,-61,2,0,2,0.0,1.5,92,0.09
2022-05-12T11:00:00Z,2022-05-12T10:00:00Z,PT60M,13.2,-72,47,0,47,0.0,1.6,83,0.09
2022-05-12T12:00:00Z,2022-05-12T11:00:00Z,PT60M,15.5,-82,129,130,172,0.0,2.1,73,0.09
2022-05-12T13:00:00Z,2022-05-12T12:00:00Z,PT60M,18.7,-93,192,325,343,0.0,2.4,63,0.09
2022-05-12T14:00:00Z,2022-05-12T13:00:00Z,PT60M,21.5,-105,253,416,505,0.0,2.6,53,0.09
2022-05-12T15:00:00Z,2022-05-12T14:00:00Z,PT60M,24.3,-120,345,361,608,0.0,2.9,43,0.09
2022-05-12T16:00:00Z,2022-05-12T15:00:00Z,PT60M,26.8,-139,326,494,728,0.0,3.4,35,0.09
2022-05-12T17:00:00Z,2022-05-12T16:00:00Z,PT60M,28.2,-164,428,319,702,0.0,4.2,31,0.09
2022-05-12T18:00:00Z,2022-05-12T17:00:00Z,PT60M,29.1,168,454,0,454,0.0,4.7,30,0.09
2022-05-12T19:00:00Z,2022-05-12T18:00:00Z,PT60M,29.6,142,430,129,534,0.0,4.9,35,0.09
2022-05-12T20:00:00Z,2022-05-12T19:00:00Z,PT60M,29.6,122,227,624,687,0.0,5.2,42,0.09
